year,competition_name,event_name,final_group,crew_name,organization,rank,time
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,2,06:13.78
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,東京経済大学,東京経済大学,3,06:17.31
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子舵手なしクォドルプル,Final A,明治大学,明治大学,4,06:20.03
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,立教大学,立教大学,1,07:17.57
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,日本体育大学,日本体育大学,2,07:23.65
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,富山国際大学,富山国際大学,3,07:33.33
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final B,京都大学,京都大学,4,07:33.56
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,早稲田大学,早稲田大学,1,07:10.05
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,東京経済大学,東京経済大学,2,07:14.56
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,立命館大学,立命館大学,3,07:15.90
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,女子舵手付クォドルプル,Final A,仙台大学,仙台大学,4,07:16.78
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final B,京都大学,京都大学,1,05:56.21
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final B,中央大学,中央大学,2,05:56.67
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final B,慶應義塾大学,慶應義塾大学,3,06:01.33
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final B,東北大学,東北大学,4,06:02.13
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final A,日本大学,日本大学,1,05:51.77
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final A,仙台大学,仙台大学,2,05:54.93
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final A,早稲田大学,早稲田大学,3,05:57.47
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,男子エイト,Final A,一橋大学,一橋大学,4,06:01.51
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,警視庁,警視庁,1,06:29.65
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,熊本大学,熊本大学,2,06:39.09
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,一橋大学,一橋大学,3,06:41.25
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final B,関西大学,関西大学,4,06:41.28
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中部電力,中部電力,1,05:55.54
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,トヨタ紡織,トヨタ紡織,2,05:59.91
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,中国電力,中国電力,3,06:14.14
2009,第36回全日本大学選手権大会／第49回オックスフォード盾レガッタ,オックスフォード盾エイト,Final A,雑草RC,雑草RC,4,06:25.18
2009,第87回全日本選手権大会,男子シングルスカル,Final B,武田 康嗣,JINZU‐SC,1,07:24.16
2009,第87回全日本選手権大会,男子シングルスカル,Final B,北村 光幸,関西電力美浜,2,07:26.58
2009,第87回全日本選手権大会,男子シングルスカル,Final B,野崎 鷹昭,トヨタ紡織,3,07:29.51
2009,第87回全日本選手権大会,男子シングルスカル,Final B,今井 祐樹,岐阜経済大学,4,07:31.60
2009,第87回全日本選手権大会,男子シングルスカル,Final A,武田 大作,ダイキ,1,06:57.71
2009,第87回全日本選手権大会,男子シングルスカル,Final A,久保 武大,明治安田生命BC,2,07:14.06
2009,第87回全日本選手権大会,男子シングルスカル,Final A,山崎 大也,中部電力,3,07:15.58
2009,第87回全日本選手権大会,男子シングルスカル,Final A,杉崎 高久,日本大学,4,07:20.90
2009,第87回全日本選手権大会,女子シングルスカル,Final B,熊倉 美咲,戸田中央総合病院RC,1,08:11.11
2009,第87回全日本選手権大会,女子シングルスカル,Final B,高塚 紘子,中部電力,2,08:18.36
2009,第87回全日本選手権大会,女子シングルスカル,Final B,青山 恭子,株式会社ビワコ銀行,3,08:27.64
2009,第87回全日本選手権大会,女子シングルスカル,Final B,首藤 多佳子,明治安田生命,4,08:32.78
2009,第87回全日本選手権大会,女子シングルスカル,Final A,赤尾 知美,日田高校,1,07:58.52
2009,第87回全日本選手権大会,女子シングルスカル,Final A,岩本 亜希子,アイリスオーヤマ,2,08:04.19
2009,第87回全日本選手権大会,女子シングルスカル,Final A,東山 渚,TB物流サービス,3,08:06.16
2009,第87回全日本選手権大会,女子シングルスカル,Final A,埜田 祐里恵,日本体育大学,4,08:07.81
2009,第87回全日本選手権大会,男子ダブルスカル,Final B,JINZU‐SC,JINZU‐SC,1,06:47.21
2009,第87回全日本選手権大会,男子ダブルスカル,Final B,東京外国語大学,東京外国語大学,2,06:50.74
2009,第87回全日本選手権大会,男子ダブルスカル,Final B,オムニ歯科A.C,オムニ歯科A.C,3,06:53.24
2009,第87回全日本選手権大会,男子ダブルスカル,Final B,富山国際大学,富山国際大学,4,06:55.71
2009,第87回全日本選手権大会,男子ダブルスカル,Final A,アイリスオーヤマ,アイリスオーヤマ,1,06:34.79
2009,第87回全日本選手権大会,男子ダブルスカル,Final A,日本大学,日本大学,2,06:48.94
2009,第87回全日本選手権大会,男子ダブルスカル,Final A,立命館大学,立命館大学,3,06:49.85
2009,第87回全日本選手権大会,男子ダブルスカル,Final A,関西電力美浜,関西電力美浜,4,06:51.70
2009,第87回全日本選手権大会,女子ダブルスカル,Final B,一橋大学,一橋大学,1,07:37.68
2009,第87回全日本選手権大会,女子ダブルスカル,Final B,明治大学,明治大学,2,07:38.35
2009,第87回全日本選手権大会,女子ダブルスカル,Final B,今治造船,今治造船,3,07:40.85
2009,第87回全日本選手権大会,女子ダブルスカル,Final B,仙台大学,仙台大学,4,07:46.14
2009,第87回全日本選手権大会,女子ダブルスカル,Final A,東京経済大学,東京経済大学,1,07:27.71
2009,第87回全日本選手権大会,女子ダブルスカル,Final A,早稲田大学,早稲田大学,2,07:30.73
2009,第87回全日本選手権大会,女子ダブルスカル,Final A,日本女子体育大学,日本女子体育大学,3,07:33.49
2009,第87回全日本選手権大会,女子ダブルスカル,Final A,デンソー,デンソー,4,07:33.93
2009,第87回全日本選手権大会,男子舵手なしペア,Final B,明治大学,明治大学,1,07:02.07
2009,第87回全日本選手権大会,男子舵手なしペア,Final B,東レ滋賀,東レ滋賀,2,07:03.56
2009,第87回全日本選手権大会,男子舵手なしペア,Final B,日本大学,日本大学,3,07:05.44
2009,第87回全日本選手権大会,男子舵手なしペア,Final B,東京大学,東京大学,4,07:11.10
2009,第87回全日本選手権大会,男子舵手なしペア,Final A,明治安田生命,明治安田生命,1,06:56.92
2009,第87回全日本選手権大会,男子舵手なしペア,Final A,一橋大学,一橋大学,2,06:59.06
2009,第87回全日本選手権大会,男子舵手なしペア,Final A,関西電力美浜,関西電力美浜,3,07:00.44
2009,第87回全日本選手権大会,男子舵手なしペア,Final A,京都大学,京都大学,4,07:02.80
2009,第87回全日本選手権大会,女子舵手なしペア,Final B,東北大学,東北大学,1,08:06.77
2009,第87回全日本選手権大会,女子舵手なしペア,Final B,龍谷大学,龍谷大学,2,08:08.50
2009,第87回全日本選手権大会,女子舵手なしペア,Final B,立命館大学,立命館大学,3,08:09.14
2009,第87回全日本選手権大会,女子舵手なしペア,Final B,日本体育大学,日本体育大学,4,08:11.36
2009,第87回全日本選手権大会,女子舵手なしペア,Final A,明治大学,明治大学,1,07:54.37
2009,第87回全日本選手権大会,女子舵手なしペア,Final A,仙台大学,仙台大学,2,07:57.80
2009,第87回全日本選手権大会,女子舵手なしペア,Final A,早稲田大学,早稲田大学,3,07:58.98
2009,第87回全日本選手権大会,女子舵手なしペア,Final A,法政大学,法政大学,4,07:59.83
2009,第87回全日本選手権大会,男子舵手つきペア,Final B,岐阜経済大学,岐阜経済大学,1,07:33.50
2009,第87回全日本選手権大会,男子舵手つきペア,Final B,早稲田大学,早稲田大学,2,07:41.01
2009,第87回全日本選手権大会,男子舵手つきペア,Final B,東京大学,東京大学,3,07:42.04
2009,第87回全日本選手権大会,男子舵手つきペア,Final B,京都大学,京都大学,4,07:48.54
2009,第87回全日本選手権大会,男子舵手つきペア,Final A,立命館大学,立命館大学,1,07:32.07
2009,第87回全日本選手権大会,男子舵手つきペア,Final A,日本大学,日本大学,2,07:35.52
2009,第87回全日本選手権大会,男子舵手つきペア,Final A,中部電力,中部電力,3,07:36.16
2009,第87回全日本選手権大会,男子舵手つきペア,Final A,慶應義塾大学,慶應義塾大学,4,07:40.33
2009,第87回全日本選手権大会,男子舵手なしフォア,Final B,法政大学,法政大学,1,06:26.64
2009,第87回全日本選手権大会,男子舵手なしフォア,Final B,東北大学,東北大学,2,06:29.66
2009,第87回全日本選手権大会,男子舵手なしフォア,Final B,慶應義塾大学,慶應義塾大学,3,06:31.09
2009,第87回全日本選手権大会,男子舵手なしフォア,Final B,仙台大学,仙台大学,4,06:32.59
2009,第87回全日本選手権大会,男子舵手なしフォア,Final A,NTT東日本東京,NTT東日本東京,1,06:15.80
2009,第87回全日本選手権大会,男子舵手なしフォア,Final A,戸田中央総合病院RC,戸田中央総合病院RC,2,06:18.94
2009,第87回全日本選手権大会,男子舵手なしフォア,Final A,東レ滋賀,東レ滋賀,3,06:20.06
2009,第87回全日本選手権大会,男子舵手なしフォア,Final A,日本大学,日本大学,4,06:25.78
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final B,東京経済大学,東京経済大学,1,06:15.23
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final B,瀬田漕艇クラブ,瀬田漕艇クラブ,2,06:17.56
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final B,一橋大学,一橋大学,3,06:21.63
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final B,龍谷大学,龍谷大学,4,06:37.31
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final A,日本大学,日本大学,1,06:03.40
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final A,富山国際大学,富山国際大学,2,06:06.49
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final A,日本体育大学,日本体育大学,3,06:10.68
2009,第87回全日本選手権大会,男子舵手なしクォドルプル,Final A,住友金属鹿島,住友金属鹿島,4,06:15.01
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final B,関西電力小浜,関西電力小浜,1,07:06.60
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final B,日本体育大学,日本体育大学,2,07:11.65
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final B,立教大学,立教大学,3,07:12.24
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final B,明治大学,明治大学,4,07:13.84
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final A,早稲田大学,早稲田大学,1,06:59.58
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final A,明治安田生命,明治安田生命,2,07:00.57
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final A,中部電力,中部電力,3,07:02.05
2009,第87回全日本選手権大会,女子舵手つきクォドルプル,Final A,デンソー,デンソー,4,07:08.52
2009,第87回全日本選手権大会,男子舵手つきフォア,Final B,早稲田大学,早稲田大学,1,06:45.71
2009,第87回全日本選手権大会,男子舵手つきフォア,Final B,トヨタ自動車,トヨタ自動車,2,06:48.25
2009,第87回全日本選手権大会,男子舵手つきフォア,Final B,中央大学,中央大学,3,06:49.92
2009,第87回全日本選手権大会,男子舵手つきフォア,Final B,同志社大学,同志社大学,4,06:52.65
2009,第87回全日本選手権大会,男子舵手つきフォア,Final A,住友金属鹿島,住友金属鹿島,1,06:31.67
2009,第87回全日本選手権大会,男子舵手つきフォア,Final A,日本大学,日本大学,2,06:34.59
2009,第87回全日本選手権大会,男子舵手つきフォア,Final A,一橋大学,一橋大学,3,06:39.98
2009,第87回全日本選手権大会,男子舵手つきフォア,Final A,仙台大学,仙台大学,4,06:45.40
2009,第87回全日本選手権大会,男子エイト,Final B,トヨタ紡織,トヨタ紡織,1,05:57.73
2009,第87回全日本選手権大会,男子エイト,Final B,中部電力,中部電力,2,05:59.48
2009,第87回全日本選手権大会,男子エイト,Final B,仙台大学,仙台大学,3,06:00.17
2009,第87回全日本選手権大会,男子エイト,Final B,早稲田大学,早稲田大学,4,06:06.19
2009,第87回全日本選手権大会,男子エイト,Final A,日本大学,日本大学,1,05:50.27
2009,第87回全日本選手権大会,男子エイト,Final A,NTT東日本東京,NTT東日本東京,2,05:53.11
2009,第87回全日本選手権大会,男子エイト,Final A,明治安田生命,明治安田生命,3,05:54.01
2009,第87回全日本選手権大会,男子エイト,Final A,東レ滋賀,東レ滋賀,4,05:56.26
2009,第87回全日本選手権大会,女子エイト,Final B,仙台大学,仙台大学,1,07:07.82
2009,第87回全日本選手権大会,女子エイト,Final B,明治大学,明治大学,2,07:11.19
2009,第87回全日本選手権大会,女子エイト,Final A,明治安田生命,明治安田生命,1,06:57.29
2009,第87回全日本選手権大会,女子エイト,Final A,法政大学,法政大学,2,06:58.51
2009,第87回全日本選手権大会,女子エイト,Final A,早稲田大学,早稲田大学,3,07:00.68
2009,第87回全日本選手権大会,女子エイト,Final A,立命館大学,立命館大学,4,07:06.44
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final B,京都大学,京都大学,1,07:03.92
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final B,島根大学,島根大学,2,07:09.14
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final B,龍谷大学,龍谷大学,3,07:09.62
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final B,東京経済大学,東京経済大学,4,07:11.08
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final A,富山国際大学,富山国際大学,1,06:47.51
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final A,北海道大学,北海道大学,2,06:54.75
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final A,東海大学,東海大学,3,06:56.70
2009,第50回全日本新人選手権大会,男子舵手付きフォア,Final A,立命館大学,立命館大学,4,07:00.08
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final B,神戸大学,神戸大学,1,07:31.87
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final B,富山国際大学,富山国際大学,2,07:35.24
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final B,京都大学,京都大学,3,07:52.34
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final B,北海道大学,北海道大学,4,07:56.81
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final A,早稲田大学,早稲田大学,1,07:21.48
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final A,立教大学,立教大学,2,07:23.38
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final A,明治大学,明治大学,3,07:28.35
2009,第50回全日本新人選手権大会,女子舵手付きクォドルプル,Final A,仙台大学,仙台大学,4,07:38.35
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final B,仙台大学A,仙台大学A,1,07:17.42
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final B,東京経済大学,東京経済大学,2,07:19.87
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final B,仙台大学B,仙台大学B,3,07:22.52
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final B,日本大学C,日本大学C,4,07:28.89
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final A,日本大学B,日本大学B,1,07:02.44
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final A,日本大学D,日本大学D,2,07:05.04
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final A,小浜水産高校,小浜水産高校,3,07:06.84
2009,第50回全日本新人選手権大会,男子ダブルスカル,Final A,日本大学A,日本大学A,4,07:08.44
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final B,日本女子体育大学,日本女子体育大学,1,08:04.55
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final B,早稲田大学,早稲田大学,2,08:08.14
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final B,三洋電機洲本,三洋電機洲本,3,08:10.03
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final B,立命館大学,立命館大学,4,08:17.58
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final A,法政大学A,法政大学A,1,07:53.56
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final A,猿投農林高校,猿投農林高校,2,07:54.85
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final A,日本体育大学,日本体育大学,3,07:57.62
2009,第50回全日本新人選手権大会,女子ダブルスカル,Final A,慶應義塾大学,慶應義塾大学,4,08:00.31
2009,第50回全日本新人選手権大会,男子シングルスカル,Final B,澤田 研太,トヨタ紡織B,1,07:47.35
2009,第50回全日本新人選手権大会,男子シングルスカル,Final B,山下 貴大,唐津ジュニアRC,2,07:48.36
2009,第50回全日本新人選手権大会,男子シングルスカル,Final B,田頭 知也,松山大学,3,07:55.31
2009,第50回全日本新人選手権大会,男子シングルスカル,Final B,佐藤 賢治朗,日本大学B,4,08:02.81
2009,第50回全日本新人選手権大会,男子シングルスカル,Final A,橋本 悠生,トヨタ紡織A,1,07:32.79
2009,第50回全日本新人選手権大会,男子シングルスカル,Final A,武田 康嗣,JINZU‐SC,2,07:36.97
2009,第50回全日本新人選手権大会,男子シングルスカル,Final A,槻木 裕太,東レ滋賀,3,07:42.14
2009,第50回全日本新人選手権大会,男子シングルスカル,Final A,田中 駿作,日本大学C,4,07:53.08
2009,第50回全日本新人選手権大会,女子シングルスカル,Final B,野木 保菜美,法政大学,1,08:53.56
2009,第50回全日本新人選手権大会,女子シングルスカル,Final B,鈴木 身知子,東京経済大学A,2,08:56.81
2009,第50回全日本新人選手権大会,女子シングルスカル,Final B,古谷 萌莉,小浜水産高校,3,09:00.32
2009,第50回全日本新人選手権大会,女子シングルスカル,Final B,藤森 理恵,東海大学付属第三高校,4,09:05.13
2009,第50回全日本新人選手権大会,女子シングルスカル,Final A,赤尾 知美,日田高校,1,08:31.58
2009,第50回全日本新人選手権大会,女子シングルスカル,Final A,首藤 多佳子,明治安田生命,2,08:39.89
2009,第50回全日本新人選手権大会,女子シングルスカル,Final A,杉原 参智,デンソー,3,08:44.72
2009,第50回全日本新人選手権大会,女子シングルスカル,Final A,窪 可奈子,関西電力小浜A,4,08:50.33
2009,第50回全日本新人選手権大会,男子エイト,Final B,慶應義塾大学,慶應義塾大学,1,06:16.68
2009,第50回全日本新人選手権大会,男子エイト,Final B,法政大学,法政大学,2,06:18.72
2009,第50回全日本新人選手権大会,男子エイト,Final B,東北大学A,東北大学A,3,06:25.27
2009,第50回全日本新人選手権大会,男子エイト,Final B,東京大学A,東京大学A,4,06:28.68
2009,第50回全日本新人選手権大会,男子エイト,Final A,仙台大学,仙台大学,1,06:02.89
2009,第50回全日本新人選手権大会,男子エイト,Final A,一橋大学,一橋大学,2,06:03.10
2009,第50回全日本新人選手権大会,男子エイト,Final A,明治大学,明治大学,3,06:06.78
2009,第50回全日本新人選手権大会,男子エイト,Final A,中央大学,中央大学,4,06:09.94
